,0,1
0,Aug-18-20 04:10PM,"Lifshitz Law Firm, P.C. Announces Investigation of GCI Liberty, Inc. (NASDAQ: GLIBA), National General Holdings Corp. (NGHC), Pfenex Inc. (NYSE: PFNX), and Sunworks, Inc. (NASDAQ: SUNW) GlobeNewswire"
1,Aug-14-20 08:04PM,"SUNWORKS INVESTOR ALERT by the Former Attorney General of Louisiana: Kahn Swick & Foti, LLC Investigates Adequacy of Price and Process in Proposed Sale of Sunworks, Inc. - SUNW Business Wire"
2,03:37PM,"Lifshitz Law Firm, P.C. Announces Investigation of GCI Liberty, Inc. (NASDAQ: GLIBA), MVC Capital, Inc. (NYSE:MVC), Pfenex Inc. (NYSE: PFNX), and Sunworks, Inc. (NASDAQ: SUNW) GlobeNewswire"
3,Aug-11-20 09:30PM,"SUNWORKS, INC. SHAREHOLDER ALERT: Rigrodsky & Long, P.A. Announces Investigation of Merger GlobeNewswire"
4,08:53PM,"SHAREHOLDER ALERT: WeissLaw LLP Investigates Sunworks, Inc. PR Newswire"
5,06:48PM,"SHAREHOLDER NOTICE: Brodsky & Smith, LLC Announces an Investigation of Sunworks, Inc. (Nasdaq - SUNW) ACCESSWIRE"
6,05:13PM,How Salesforce's New Product Could Affect An IPO On The Horizon Benzinga
7,Aug-10-20 04:03PM,"The Peck Company Holdings to Acquire Sunworks via Share Exchange, Creating an Industry Leading Solar EPC with National Presence Business Wire"
8,04:02PM,The Peck Company Holdings Reports Second Quarter 2020 Results Business Wire
9,Aug-07-20 07:59PM,The CEO who made one of Silicon Valleys worst acquisitions wants a $400 million blank check MarketWatch
10,12:33PM,10 Biggest Software Companies Investopedia
11,Aug-06-20 12:00PM,Global Organizations Continue to Select SAP® SuccessFactors® Solutions to Modernize Human Resources PR Newswire
12,Aug-04-20 08:00AM,"SAP® Invests In Vistex, Companies Deepen Strategic Relationship PR Newswire"
13,Aug-01-20 02:00PM,Startups Weekly: Qualtrics IPO to be even more exciting this time around TechCrunch
14,Jul-31-20 08:31AM,"SAP, Deutsche Telekom to build corona app gateway for European Commission Reuters"
15,01:59AM,"SAP, Deutsche Telekom close to European coronavirus app deal - Wiwo Reuters"
16,Jul-30-20 03:36PM,"SAP Taps Morgan Stanley, JPMorgan for Qualtrics IPO Bloomberg"
17,Jul-28-20 02:46PM,SAP decision to spin out Qualtrics 20 months after spending $8B surprises industry watchers TechCrunch
18,04:00AM,SAP and E.ON to Build New Process and Technology Platform PR Newswire
19,Jul-27-20 03:30PM,SAP SE O.N. (SAP) Q2 2020 Earnings Call Transcript Motley Fool
20,01:03PM,SAP To Take Qualtrics Public Via U.S. IPO Yahoo Finance Video
21,01:00PM,Equity Shot: All about the Qualtrics IPO TechCrunch
22,12:39PM,SAP Is Planning an IPO for Its Cloud-Software Qualtrics Unit Barrons.com
23,11:02AM,"SAP Q2 Earnings Top Estimates, Stock Up on Qualtrics Spin-Off Zacks"
24,10:51AM,"Earnings in Focus: Hasbro, SAP and Albertsons Yahoo Finance Video"
25,10:24AM,Price Over Earnings Overview: SAP Benzinga
26,09:54AM,"Equity Monday: SAP, Qualtrics and oh boy are we excited TechCrunch"
27,09:20AM,German Software Giant SAP Announces IPO for U.S. Arm Qualtrics. Shares Are Climbing. Barrons.com
28,09:02AM,An $8 Billion U-Turn Works for Europes Top Tech Firm Bloomberg
29,08:58AM,SAP puts M&A back on agenda after Qualtrics spinoff Reuters
30,08:55AM,"Billionaire investor Ray Dalio fears for the dollar and the soundness of our money, and heres why MarketWatch"
31,01:02AM,SAP Resilient Amid COVID-19 Crisis; Sharp Increase in Operating and Free Cash Flow PR Newswire
32,Jul-26-20 05:40PM,SAP Announces Intent to Take Qualtrics Public PR Newswire
33,Jul-24-20 04:15PM,"GLOBAL MARKETS-Shares retreat globally on U.S.-China tensions, gold soars Reuters"
34,11:08AM,"REFILE-GLOBAL MARKETS-Shares retreat globally on U.S.-China tensions, gold soars Reuters"
35,Jul-23-20 04:15PM,The Peck Company Holdings Recognized as a Top Solar Contractor for 2020 Business Wire
36,03:36PM,Is the Earnings Improvement for Real? Zacks
37,Jul-22-20 11:53AM,Software maker Jamf Holding's shares jump 77% in stock market debut Reuters
38,Jul-21-20 07:59PM,Software maker Jamf Holding raises $468 mln in U.S. IPO Reuters
39,03:03AM,Eurozone shares hit March highs on EU deal optimism Reuters
40,01:08AM,TikToks Former Chief to Oversee Investment at ByteDance Bloomberg
41,Jul-20-20 12:14PM,Why SAP SE (SAP) Stock is a Compelling Investment Case Insider Monkey
42,Jul-15-20 09:00AM,SAP® Training and Adoption Enhances Digital Learning to Foster People and Business Success PR Newswire
43,Jul-14-20 10:00AM,SAP Offers New SAP® Fieldglass® External Talent Marketplace at No Charge to Help Businesses Fill Temporary Jobs PR Newswire
44,Jul-09-20 10:32AM,P/E Ratio Insights for SAP Benzinga
45,10:01AM,"SAP Announces Encouraging Q2 Preliminary Results, Shares Up Zacks"
46,03:16AM,SAP Revenue Begins to Recover from Pandemic-Fueled Slowdown Bloomberg
47,03:03AM,European shares rise after SAP's reassuring outlook Reuters
48,Jul-08-20 05:47PM,SAP says business recovered more than expected in Q2 Reuters
49,05:10PM,SAP says business conditions are improving; reaffirms previous 2020 guidance MarketWatch
50,04:53PM,SAP Pre-Announces Strong Second Quarter Results Amid COVID-19 Crisis PR Newswire
51,Jul-07-20 02:21AM,"Google, Deutsche Bank Agree to 10-Year Cloud Partnership Bloomberg"
52,Jul-06-20 05:25AM,Joe Rogan Can't Fix Spotify's Biggest Flaw Bloomberg
53,02:00AM,Make a vaccine? I'm trying to teach my kids the alphabet Reuters
54,Jul-02-20 11:18AM,The Facebook ad boycott could pay off for companies more than advertising on Facebook MarketWatch
55,Jun-30-20 11:58PM,Is SAP SE (SAP) A Good Stock To Buy? Insider Monkey
56,05:56PM,MS Global Franchise Fund's 1st-Quarter Portfolio GuruFocus.com
57,12:23PM,Here are tech companies plans for increasing diversity amid protests over racial inequality MarketWatch
58,Jun-29-20 11:19AM,SAP SE -- Moody's announces completion of a periodic review of ratings of SAP SE Moody's
59,Jun-25-20 04:07PM,IGT Holding III AB -- Moody's announces completion of a periodic review of ratings of IGT Holding III AB Moody's
60,12:24PM,"After years of talk, tech companies appear to be getting serious about diversity efforts MarketWatch"
61,08:30AM,The Peck Company Holdings Provides Additional COVID-19 Update Stating its Back to 100% Working Capacity and No Contract Cancellations Business Wire
62,07:09AM,Why Make a Needless Enemy Out of Paul Singers Elliott? Bloomberg
63,05:57AM,European stocks inch higher after previous days pounding; Wirecard collapses MarketWatch
64,Jun-24-20 10:10AM,IBM & SAP Team Up to Drive Digital Overhaul of Enterprises Zacks
65,Jun-23-20 10:00AM,IBM and SAP Announce New Offerings to Help Companies' Journey to the Intelligent Enterprise PR Newswire
66,Jun-19-20 05:39AM,German coronavirus tracing app downloaded almost 10 mln times - govt Reuters
67,Jun-18-20 11:14AM,Sappi Papier Holding GmbH -- Moody's announces completion of a periodic review of ratings of Sappi Limited Moody's
68,04:00AM,"SAP's Business Technology Platform: A Trifecta of Data Excellence, Integration and Extension for the Intelligent Enterprise PR Newswire"
69,Jun-17-20 03:49AM,German coronavirus tracing app downloaded 6.5 million times Reuters
70,Jun-16-20 11:22AM,Texas Hospitalizations Surge; Beijing Schools Shut: Virus Update Bloomberg
71,07:30AM,SAP Delivers Innovations That Tackle Supply Chain and Industry Challenges; Embedding Sustainability for the Post-Pandemic Era PR Newswire
72,06:11AM,Germany Rolls Out Coronavirus-Tracing App to Fight Second Wave Bloomberg
73,06:00AM,EU member states agree specs for coronavirus app interoperability Reuters
74,04:25AM,CORRECTED-German coronavirus smartphone tracing app goes live Reuters
75,03:13AM,SAP launches product to help firms track supply chain emissions Reuters
76,Jun-15-20 11:42PM,SAP expects carbon footprint software to have ripple effect Financial Times
77,03:18PM,"Coronavirus update: U.S. death toll tops 115,000 amid growing worry about uptick in cases in Florida, Texas among others MarketWatch"
78,07:30AM,EXPLAINER-Europe steps up tech battle vs coronavirus with German app Reuters
79,Jun-14-20 05:35PM,"SAP SAPPHIRE NOW Financial Analyst Conference - June 15th, 2020 PR Newswire"
80,01:57PM,Germany says coronavirus tracing app ready to go Reuters
81,Jun-13-20 10:55AM,"Honeywell, SAP are teaming in the cloud to remake commercial real estate in the age of COVID-19 MarketWatch"
82,Jun-11-20 02:42PM,Coronavirus update: U.S. case tally passes 2 million mark and 21 states are still seeing increases in infections MarketWatch -5.18%
83,10:23AM,Honeywell Drops a Software Bombshell With SAP Tie-Up Barrons.com
84,08:00AM,"Honeywell and SAP Partner to Improve Building Performance with Integrated, Cloud-Based Business and Operational Technology Data PR Newswire"
85,Jun-04-20 07:00AM,Europe pins hopes on smarter coronavirus contact tracing apps Reuters
86,Jun-03-20 03:00AM,SAP Invests in Customer and Partner Success Through New Initiatives That Create Best-run Businesses PR Newswire
87,03:00AM,"SAP Drives Customer and Partner Success with SAP® App Center Enhancements, New SAP Endorsed Apps Initiative PR Newswire"
88,Jun-01-20 02:37PM,"SAP Stock Shows Rising Strength Amid An Executive Shift, Mixed Earnings Investor's Business Daily"
89,May-27-20 05:18PM,Workday Revenue Jumps on Robust Demand for Cloud Applications Bloomberg
90,04:15PM,SAP Cloud CFO Departs for Zuora in Latest Executive Exit Bloomberg
91,09:00AM,SAP® for Me Is Generally Available With Expanded Scope Enhancing the Digital Experience PR Newswire
92,May-19-20 11:00PM,SAP investors sound off on boardroom departures Financial Times
93,08:30AM,The Peck Company Holdings Expands Its Solar Project Pipeline in Maine for up to 50 MWs Capacity Business Wire
94,May-17-20 03:30AM,"Take the Money Before Things Get Worse, Junk Bond Salesmen Say Bloomberg"
95,May-16-20 03:06AM,SAP SE (ETR:SAP) Will Pay A 1.58 Dividend In 4 Days Simply Wall St.
96,May-14-20 07:00PM,The Peck Company Holdings Reports First Quarter 2020 Results Business Wire
97,02:22PM,"The Zacks Analyst Blog Highlights: SAP, Thermo Fisher, TOTAL, 3M and FIS Zacks"
98,10:37AM,Zoom Shot to Coronavirus Fame But Its Got Company Bloomberg
99,04:14AM,Sappi Papier Holding GmbH -- Moody's assigns Ba2 rating to Sappi's EUR250 million senior notes issuance Moody's
