,0,1
0,Oct-09-20 03:38PM,"Dow Jones Stocks To Buy And Watch In October 2020: Amgen, Apple, Home Depot, Microsoft Investor's Business Daily"
1,10:18AM,A Covid Vaccine Wont Stop Online Shopping. 6 Stocks That Will Benefit. Barrons.com
2,09:00AM,3 Big-Brand Stocks That Are Winning With Teens Motley Fool
3,08:37AM,"Lowe's, Madison Square Garden Sports, Nike, Salesforce and Microsoft highlighted as Zacks Bull and Bear of the Day Zacks"
4,06:00AM,Amazon Wants to Make Jeff Bezos the New King of Bling Bloomberg
5,Oct-08-20 02:48PM,"Beyond Meat, Nike Among 4 Leaderboard Breakout Stocks To Watch Investor's Business Daily"
6,12:50PM,3 Growth Stocks for In-the-Know Investors Motley Fool
7,08:53AM,"Forget Under Armour, Lululemon Is a Better Athletic Apparel Stock Motley Fool"
8,07:00AM,Nike Stock Is Surging. Co-Founder Phil Knight Sold a Large Block of Shares. Barrons.com
9,Oct-07-20 07:18PM,2 Highly-Ranked Stocks to Buy and Hold Despite All the Market Noise Zacks
10,02:05PM,Theres much more to this industry than just flipping your favorite pair of sneakers: Co-Author 'Sneaker Law' Yahoo Finance Video
11,01:08PM,Levi's bets on 'casualization of the workplace' to get it back to pre-COVID 19 sales Yahoo Finance
12,Oct-06-20 04:38PM,Top lifestyle brands among teenagers for fall 2020 Yahoo Finance Video
13,12:51PM,"From Nike to Ulta, Teens Are Still Spending on Their Favorite Brands Barrons.com"
14,10:01AM,StockX Q3 report shows that the sneaker resale market has truly gone global Yahoo Finance
15,07:05AM,"Nike Stock Might Look Expensive, But Is It? Motley Fool"
16,Oct-05-20 03:49PM,Why Nike's Shares Climbed 12.2% in September Motley Fool
17,02:17PM,"The Zacks Analyst Blog Highlights: NIKE, Guess?, La-Z-Boy, Crocs and Caleres Zacks"
18,12:01PM,Why Under Armour Stock Surged 14% in September Motley Fool
19,08:41AM,Why NIKE (NKE) Stock Might be a Great Pick Zacks
20,Oct-03-20 08:40AM,Here's My Top Stock to Buy in October Motley Fool
21,Oct-02-20 06:50PM,Why Isnt Everyone Investing in Stocks? Motley Fool
22,12:00PM,Here's Why Momentum Investors Will Love Nike (NKE) Zacks
23,10:52AM,Best Stocks for 2020: Disney Stock Offers a Magical Blend of Risk and Reward InvestorPlace
24,10:52AM,Best Stocks for 2020: Disney Stock Offers a Magical Blend of Risk and Reward CoinDesk
25,08:40AM,Should Peloton Investors Worry About Apple's New Fitness Service? Motley Fool
26,Oct-01-20 06:29PM,Who are the most famous athlete investors? Investopedia
27,12:00PM,The Most Lucrative Collaborations of All Time GOBankingRates
28,10:36AM,"The Zacks Analyst Blog Highlights: YETI Holdings, Malibu Boats, NIKE, K12 and Activision Blizzard Zacks"
29,Sep-30-20 05:26PM,Nike Leads Best Stocks in the Dow in September TheStreet.com
30,10:36AM,Nike Sees Room for Game-Changing Profitability Gains Motley Fool
31,10:05AM,Hibbett Sports Is Crushing It Motley Fool
32,10:00AM,"The Zacks Analyst Blog Highlights: Owens & Minor, FedEx, Hibbett Sports, NIKE and Installed Building Products Zacks"
33,09:41AM,"Nike, OrganiGram, Thermo Fisher, Danaher Corp and Agilent Tech highlighted as Zacks Bull and Bear of the Day Zacks"
34,08:30AM,These Cheap Stocks Could Make You a Millionaire Motley Fool
35,06:10AM,Bull of the Day: Nike (NKE) Zacks
36,Sep-29-20 04:28PM,Dow Jones Sinks Over 100 Points But These Leaders Trade In Buy Zones Investor's Business Daily
37,02:40PM,"Stock Market Dips After Bullish Session; Beyond Meat, 3 Other Top Stocks Break Out To New Highs Investor's Business Daily"
38,01:37PM,Why Nike Stock Is Up Motley Fool
39,12:21PM,"Dow Loses 200 Points Ahead Of Debate, As This Key Stock Rallies Investor's Business Daily"
40,10:40AM,GOAT CEO on why shopping online is 'superior' to brick and mortar experience Yahoo Finance Video
41,05:47AM,adidas AG -- Moody's assigns A2 rating to adidas' sustainability bond issuance Moody's
42,Sep-28-20 12:20PM,Nike Just Did It Benzinga
43,11:30AM,Has NIKE (NKE) Outpaced Other Consumer Discretionary Stocks This Year? Zacks
44,07:08AM,Mike Khouw Updates His Nike Options Trade Benzinga
45,07:07AM,Top 6 Dow Stocks to Boost Portfolio in a Capricious Market Zacks
46,Sep-27-20 10:11AM,Digital Sales Could Send Nike Even Higher GuruFocus.com
47,Sep-26-20 11:09AM,5 Best Stocks in the Dow This Past Week: Nike Rises High TheStreet.com
48,Sep-25-20 07:27PM,Nike Stock Looks Good for the Long Run Barrons.com
